user_id,registration_date,observation_start_date,observation_end_date,last_live_bet_date,first_live_bet_date,tenure_days,live_bets_count,avg_bet_amount,total_turnover,total_payout,ggr,ggr_margin,deposit_count,total_deposit_amount,deposit_to_turnover_ratio,days_active_in_observation,bet_day_rate,days_since_last_bet,live_bets_count_outcome_window,churn
USER_17544,2025-01-11,2025-10-03,2025-12-31,2025-12-28,2025-10-03,354,109,8.11,883.99,320.38,563.61,0.6376,2.0,1172.19,1.326,27,0.3,3,20,0
USER_17545,2024-07-26,2025-10-03,2025-12-31,2025-12-10,2025-10-15,523,25,26.98,674.5,602.27,72.23,0.1071,0.0,0.0,0.0,10,0.1111,21,1,0
USER_17546,2024-06-06,2025-10-03,2025-12-31,2025-12-31,2025-10-05,573,29,14.59,423.11,399.39,23.72,0.0561,1.0,378.36,0.8942,10,0.1111,0,6,0
USER_17547,2022-12-20,2025-10-03,2025-12-31,2025-12-30,2025-10-04,1107,200,3.11,622.0,145.71,476.29,0.7657,7.0,679.73,1.0928,42,0.4667,1,23,0
USER_17548,2025-02-23,2025-10-03,2025-12-31,2025-12-28,2025-10-05,311,97,4.34,420.98,371.42,49.56,0.1177,0.0,0.0,0.0,24,0.2667,3,14,0
USER_17549,2025-09-03,2025-10-03,2025-12-31,2025-12-29,2025-10-08,119,167,15.32,2558.44,464.69,2093.75,0.8184,2.0,2029.23,0.7932,37,0.4111,2,14,0
USER_17550,2024-11-10,2025-10-03,2025-12-31,2025-12-30,2025-10-19,416,73,,365.73,104.77,260.96,0.7135,1.0,268.05,0.7329,21,0.2333,1,4,0
USER_17551,2025-09-20,2025-10-03,2025-12-31,2025-12-31,2025-10-04,102,59,7.82,461.38,247.02,214.36,0.4646,2.0,499.27,1.0821,16,0.1778,0,7,0
USER_17552,2025-09-10,2025-10-03,2025-12-31,2025-12-30,2025-10-05,112,101,5.67,572.67,470.59,102.08,0.1783,4.0,423.8,0.74,28,0.3111,1,10,0
USER_17553,2025-05-27,2025-10-03,2025-12-31,2025-12-30,2025-10-03,218,189,11.39,2152.71,2272.37,-119.66,-0.0556,4.0,1295.35,0.6017,41,0.4556,1,32,0
USER_17554,2025-05-09,2025-10-03,2025-12-31,2025-12-29,2025-10-07,236,133,3.08,409.64,161.57,248.07,0.6056,2.0,292.43,0.7139,30,0.3333,2,16,0
USER_17555,2025-10-07,2025-10-03,2025-12-31,2025-12-30,2025-10-07,85,134,9.53,1277.02,1024.55,252.47,0.1977,4.0,1309.92,1.0258,33,0.3667,1,19,0
USER_17556,2025-07-21,2025-10-03,2025-12-31,2025-12-21,2025-10-03,163,65,9.3,604.5,354.34,250.16,0.4138,5.0,691.6,1.1441,21,0.2333,10,3,0
USER_17557,2024-07-22,2025-10-03,2025-12-31,2025-12-31,2025-10-03,527,74,3.45,255.3,233.24,22.06,0.0864,7.0,203.75,0.7981,23,0.2556,0,6,0
USER_17558,2022-02-12,2025-10-03,2025-12-31,2025-12-31,2025-10-16,1418,44,2.62,115.28,108.05,7.23,0.0627,3.0,264.83,2.2973,16,0.1778,0,6,0
USER_17559,2025-07-29,2025-10-03,2025-12-31,2025-12-30,2025-10-03,155,126,4.13,520.38,153.44,366.94,0.7051,6.0,613.11,1.1782,33,0.3667,1,27,0
USER_17560,2022-11-28,2025-10-03,2025-12-31,2025-12-31,2025-10-08,1129,42,7.62,320.04,93.67,226.37,0.7073,3.0,207.1,0.6471,13,0.1444,0,2,0
USER_17561,2025-02-17,2025-10-03,2025-12-31,2025-12-29,2025-10-06,317,20,11.1,222.0,198.19,23.81,0.1073,4.0,228.25,1.0282,9,0.1,2,1,0
USER_17562,2025-01-01,2025-10-03,2025-12-31,2025-12-31,2025-10-04,364,99,3.65,361.35,208.05,153.3,0.4242,1.0,435.74,1.2059,27,0.3,0,7,0
USER_17563,2022-10-06,2025-10-03,2025-12-31,2025-12-17,2025-10-05,1182,42,11.59,486.78,92.89,393.89,0.8092,3.0,417.02,0.8567,14,0.1556,14,3,0
USER_17564,2023-10-29,2025-10-03,2025-12-31,2025-12-16,2025-10-05,794,45,6.19,278.55,106.09,172.46,0.6191,7.0,337.35,1.2111,13,0.1444,15,0,1
USER_17565,2025-09-14,2025-10-03,2025-12-31,2025-12-31,2025-10-09,108,30,10.32,309.6,86.78,222.82,0.7197,3.0,437.54,1.4132,13,0.1444,0,2,0
USER_17566,2025-09-15,2025-10-03,2025-12-31,2025-12-29,2025-10-17,107,46,20.94,963.24,629.3,333.94,0.3467,0.0,0.0,0.0,14,0.1556,2,8,0
USER_17567,2023-09-27,2025-10-03,2025-12-31,2025-12-26,2025-10-04,826,94,101.97,9585.18,2513.41,7071.77,0.7378,3.0,7939.44,0.8283,25,0.2778,5,9,0
USER_17568,2022-12-18,2025-10-03,2025-12-31,2025-12-30,2025-10-04,1109,80,26.7,2136.0,930.81,1205.19,0.5642,4.0,2367.17,1.1082,21,0.2333,1,11,0
USER_17569,2021-06-02,2025-10-03,2025-12-31,2025-12-22,2025-10-04,1673,35,9.0,315.0,311.86,3.14,0.01,4.0,348.31,1.1057,14,0.1556,9,1,0
USER_17570,2025-02-15,2025-10-03,2025-12-31,2025-12-27,2025-10-04,319,123,4.53,557.19,237.57,319.62,0.5736,5.0,505.42,0.9071,30,0.3333,4,18,0
USER_17571,2024-06-13,2025-10-03,2025-12-31,2025-12-28,2025-10-11,566,25,,802.5,187.82,614.68,0.766,4.0,426.26,0.5312,9,0.1,3,2,0
USER_17572,2023-09-08,2025-10-03,2025-12-31,2025-12-15,2025-10-03,845,19,8.98,170.62,69.47,101.15,0.5928,1.0,194.65,1.1408,8,0.0889,16,1,0
USER_17573,2025-07-07,2025-10-03,2025-12-31,2025-12-31,2025-10-03,177,112,9.41,1053.92,573.09,480.83,0.4562,3.0,741.1,0.7032,28,0.3111,0,9,0
USER_17574,2024-06-26,2025-10-03,2025-12-31,2025-12-25,2025-10-09,553,57,,541.5,236.91,304.59,0.5625,6.0,454.29,0.8389,16,0.1778,6,3,0
USER_17575,2022-09-25,2025-10-03,2025-12-31,2025-12-27,2025-10-03,1193,115,15.34,1764.1,1219.53,544.57,0.3087,4.0,1139.49,0.6459,32,0.3556,4,15,0
USER_17576,2021-03-29,2025-10-03,2025-12-31,2025-12-28,2025-10-08,1738,76,17.98,1366.48,200.25,1166.23,0.8535,3.0,1281.48,0.9378,21,0.2333,3,5,0
USER_17577,2024-05-24,2025-10-03,2025-12-31,2025-11-15,2025-10-23,586,19,10.1,191.9,132.08,59.82,0.3117,4.0,135.12,0.7041,8,0.0889,46,1,0
USER_17578,2024-12-29,2025-10-03,2025-12-31,2025-12-31,2025-10-03,367,146,9.05,1321.3,737.21,584.09,0.4421,,,,33,0.3667,0,26,0
USER_17579,2024-08-29,2025-10-03,2025-12-31,2025-12-29,2025-10-05,489,126,22.44,2827.44,2244.45,582.99,0.2062,5.0,2630.0,0.9302,30,0.3333,2,9,0
USER_17580,2025-07-14,2025-10-03,2025-12-31,2025-12-25,2025-10-06,170,39,12.51,487.89,200.3,287.59,0.5895,4.0,548.63,1.1245,14,0.1556,6,0,1
USER_17581,2023-11-18,2025-10-03,2025-12-31,2025-12-27,2025-10-20,774,22,15.25,335.5,133.19,202.31,0.603,2.0,355.43,1.0594,7,0.0778,4,3,0
USER_17582,2025-10-17,2025-10-03,2025-12-31,2025-12-30,2025-10-20,75,23,7.18,165.14,121.83,43.31,0.2623,2.0,135.74,0.822,12,0.1333,1,0,1
USER_17583,2021-09-13,2025-10-03,2025-12-31,2025-12-24,2025-10-20,1570,53,16.71,885.63,626.72,258.91,0.2923,2.0,939.95,1.0613,17,0.1889,7,7,0
USER_17584,2022-04-20,2025-10-03,2025-12-31,2025-12-31,2025-10-09,1351,62,13.21,819.02,528.84,290.18,0.3543,3.0,968.13,1.1821,16,0.1778,0,7,0
USER_17585,2025-04-06,2025-10-03,2025-12-31,2025-12-09,2025-10-08,269,10,8.92,89.2,107.35,-18.15,-0.2035,,,,5,0.0556,22,0,1
USER_17586,2024-11-26,2025-10-03,2025-12-31,2025-12-25,2025-10-12,400,37,20.81,769.97,199.12,570.85,0.7414,6.0,983.77,1.2777,12,0.1333,6,2,0
USER_17587,2025-07-16,2025-10-03,2025-12-31,2025-12-09,2025-10-19,168,13,6.88,89.44,35.66,53.78,0.6013,4.0,114.35,1.2785,5,0.0556,22,1,0
USER_17588,2025-10-08,2025-10-03,2025-12-31,2025-12-31,2025-10-22,84,22,6.35,139.7,64.58,75.12,0.5377,3.0,112.42,0.8047,8,0.0889,0,4,0
USER_17589,2024-07-18,2025-10-03,2025-12-31,2025-12-24,2025-10-06,531,64,6.42,410.88,181.22,229.66,0.5589,3.0,259.17,0.6308,21,0.2333,7,5,0
USER_17590,2024-03-23,2025-10-03,2025-12-31,2025-12-30,2025-10-03,648,62,12.23,758.26,563.6,194.66,0.2567,1.0,631.98,0.8335,21,0.2333,1,6,0
USER_17591,2023-10-19,2025-10-03,2025-12-31,2025-12-30,2025-10-04,804,180,16.52,2973.6,400.28,2573.32,0.8654,3.0,1849.77,0.6221,35,0.3889,1,17,0
USER_17592,2025-08-15,2025-10-03,2025-12-31,2025-12-31,2025-10-12,138,28,5.82,162.96,70.81,92.15,0.5655,4.0,143.58,0.8811,10,0.1111,0,3,0
USER_17593,2025-02-25,2025-10-03,2025-12-31,2025-12-30,2025-10-09,309,39,15.8,616.2,304.35,311.85,0.5061,2.0,589.67,0.9569,13,0.1444,1,3,0
USER_17594,2025-02-17,2025-10-03,2025-12-31,2025-12-30,2025-10-05,317,80,5.35,428.0,158.61,269.39,0.6294,2.0,416.97,0.9742,23,0.2556,1,3,0
USER_17595,2022-08-17,2025-10-03,2025-12-31,2025-12-29,2025-10-07,1232,64,7.77,497.28,225.87,271.41,0.5458,8.0,648.05,1.3032,18,0.2,2,0,1
USER_17596,2025-02-08,2025-10-03,2025-12-31,2025-12-30,2025-10-03,326,113,6.82,770.66,442.18,328.48,0.4262,1.0,719.23,0.9333,29,0.3222,1,5,0
USER_17597,2025-06-27,2025-10-03,2025-12-31,2025-12-30,2025-10-09,187,118,10.24,1208.32,1352.26,-143.94,-0.1191,5.0,1135.31,0.9396,26,0.2889,1,37,0
USER_17598,2025-08-11,2025-10-03,2025-12-31,2025-12-25,2025-10-08,142,25,5.49,137.25,200.64,-63.39,-0.4619,3.0,76.84,0.5599,10,0.1111,6,3,0
USER_17599,2025-07-25,2025-10-03,2025-12-31,2025-12-20,2025-10-14,159,31,9.47,293.57,125.94,167.63,0.571,2.0,367.01,1.2502,10,0.1111,11,5,0
USER_17600,2025-02-15,2025-10-03,2025-12-31,2025-12-23,2025-11-16,319,10,,95.5,70.05,25.45,0.2665,3.0,151.94,1.591,5,0.0556,8,4,0
USER_17601,2025-06-23,2025-10-03,2025-12-31,2025-12-28,2025-10-09,191,26,6.67,173.42,62.72,110.7,0.6383,3.0,179.86,1.0371,11,0.1222,3,6,0
USER_17602,2023-09-24,2025-10-03,2025-12-31,2025-12-14,2025-10-15,829,23,11.9,273.7,137.99,135.71,0.4958,3.0,332.47,1.2147,11,0.1222,17,0,1
USER_17603,2025-04-25,2025-10-03,2025-12-31,2025-12-27,2025-10-03,250,155,11.02,1708.1,822.25,885.85,0.5186,6.0,1529.68,0.8955,36,0.4,4,13,0
USER_17604,2025-03-16,2025-10-03,2025-12-31,2025-12-22,2025-10-03,290,95,14.7,1396.5,1431.14,-34.64,-0.0248,3.0,1659.57,1.1884,21,0.2333,9,0,1
USER_17605,2024-01-10,2025-10-03,2025-12-31,2025-12-30,2025-10-05,721,251,6.53,1639.03,1569.78,69.25,0.0423,5.0,970.8,0.5923,47,0.5222,1,32,0
USER_17606,2024-06-02,2025-10-03,2025-12-31,2025-12-18,2025-10-07,577,25,21.71,542.75,58.36,484.39,0.8925,1.0,330.18,0.6083,11,0.1222,13,5,0
USER_17607,2024-09-23,2025-10-03,2025-12-31,2025-12-31,2025-10-06,464,35,15.28,534.8,570.51,-35.71,-0.0668,4.0,663.45,1.2406,13,0.1444,0,1,0
USER_17608,2024-01-06,2025-10-03,2025-12-31,2025-12-27,2025-10-03,725,136,5.55,754.8,574.26,180.54,0.2392,3.0,575.81,0.7629,32,0.3556,4,12,0
USER_17609,2023-04-26,2025-10-03,2025-12-31,2025-12-29,2025-10-07,980,72,5.38,387.36,126.77,260.59,0.6727,3.0,351.69,0.9079,20,0.2222,2,18,0
USER_17610,2023-02-19,2025-10-03,2025-12-31,2025-12-31,2025-10-16,1046,20,3.3,66.0,39.37,26.63,0.4035,4.0,92.51,1.4017,8,0.0889,0,1,0
USER_17611,2025-09-24,2025-10-03,2025-12-31,2025-12-25,2025-10-03,98,84,5.46,458.64,338.93,119.71,0.261,4.0,412.41,0.8992,19,0.2111,6,17,0
USER_17612,2024-07-13,2025-10-03,2025-12-31,2025-12-27,2025-10-04,536,38,6.16,234.08,33.5,200.58,0.8569,6.0,300.3,1.2829,15,0.1667,4,3,0
USER_17613,2025-02-10,2025-10-03,2025-12-31,2025-12-30,2025-10-05,324,42,4.03,169.26,131.08,38.18,0.2256,1.0,204.37,1.2074,16,0.1778,1,2,0
USER_17614,2023-06-12,2025-10-03,2025-12-31,2025-12-28,2025-10-04,933,20,,53.2,11.68,41.52,0.7805,2.0,70.4,1.3233,9,0.1,3,1,0
USER_17615,2024-03-19,2025-10-03,2025-12-31,2025-12-23,2025-10-08,652,114,12.15,1385.1,1274.02,111.08,0.0802,4.0,1691.78,1.2214,30,0.3333,8,26,0
USER_17616,2024-06-16,2025-10-03,2025-12-31,2025-12-30,2025-10-04,563,72,5.55,399.6,505.8,-106.2,-0.2658,2.0,394.94,0.9883,22,0.2444,1,4,0
USER_17617,2025-07-14,2025-10-03,2025-12-31,2025-12-21,2025-10-12,170,47,2.26,106.22,22.7,83.52,0.7863,0.0,0.0,0.0,18,0.2,10,5,0
USER_17618,2025-08-20,2025-10-03,2025-12-31,2025-12-19,2025-10-06,133,76,22.86,1737.36,1435.22,302.14,0.1739,5.0,2166.52,1.247,23,0.2556,12,1,0
USER_17619,2024-03-31,2025-10-03,2025-12-31,2025-12-31,2025-10-05,640,125,11.52,1440.0,1245.76,194.24,0.1349,0.0,0.0,0.0,29,0.3222,0,8,0
USER_17620,2020-11-16,2025-10-03,2025-12-31,2025-12-27,2025-10-07,1871,37,15.85,586.45,472.78,113.67,0.1938,8.0,677.54,1.1553,13,0.1444,4,0,1
USER_17621,2024-02-01,2025-10-03,2025-12-31,2025-12-23,2025-10-13,699,31,3.9,120.9,31.14,89.76,0.7424,6.0,117.98,0.9758,11,0.1222,8,1,0
USER_17622,2024-05-29,2025-10-03,2025-12-31,2025-12-29,2025-10-13,581,93,29.83,2774.19,1327.44,1446.75,0.5215,4.0,2722.94,0.9815,23,0.2556,2,10,0
USER_17623,2022-10-03,2025-10-03,2025-12-31,2025-12-29,2025-10-04,1185,72,20.88,1503.36,1574.93,-71.57,-0.0476,1.0,1071.49,0.7127,22,0.2444,2,7,0
USER_17624,2024-05-12,2025-10-03,2025-12-31,2025-12-08,2025-11-24,598,9,8.08,72.72,32.55,40.17,0.5524,3.0,68.07,0.9361,3,0.0333,23,0,1
USER_17625,2025-06-21,2025-10-03,2025-12-31,2025-12-26,2025-10-13,193,30,9.51,285.3,102.43,182.87,0.641,0.0,0.0,0.0,11,0.1222,5,5,0
USER_17626,2024-11-27,2025-10-03,2025-12-31,2025-12-31,2025-10-08,399,81,11.27,912.87,402.82,510.05,0.5587,4.0,1019.74,1.1171,25,0.2778,0,13,0
USER_17627,2024-10-29,2025-10-03,2025-12-31,2025-12-27,2025-10-06,428,85,9.41,799.85,122.64,677.21,0.8467,6.0,567.97,0.7101,24,0.2667,4,5,0
USER_17628,2024-11-09,2025-10-03,2025-12-31,2025-12-28,2025-10-04,417,81,9.14,740.34,374.95,365.39,0.4935,3.0,659.13,0.8903,24,0.2667,3,4,0
USER_17629,2024-02-20,2025-10-03,2025-12-31,2025-12-09,2025-10-14,680,31,6.68,207.08,196.11,10.97,0.053,4.0,137.28,0.6629,12,0.1333,22,5,0
USER_17630,2023-08-10,2025-10-03,2025-12-31,2025-12-18,2025-10-04,874,39,6.2,241.8,180.09,61.71,0.2552,3.0,241.63,0.9993,12,0.1333,13,2,0
USER_17631,2022-10-11,2025-10-03,2025-12-31,2025-12-30,2025-10-07,1177,80,13.58,1086.4,812.73,273.67,0.2519,0.0,0.0,0.0,26,0.2889,1,12,0
USER_17632,2025-09-21,2025-10-03,2025-12-31,2025-12-28,2025-10-03,101,98,11.82,1158.36,772.92,385.44,0.3327,1.0,1245.86,1.0755,27,0.3,3,2,0
USER_17633,2023-06-11,2025-10-03,2025-12-31,2025-12-27,2025-10-13,934,21,13.05,274.05,126.21,147.84,0.5395,0.0,0.0,0.0,9,0.1,4,9,0
USER_17634,2025-07-07,2025-10-03,2025-12-31,2025-12-28,2025-10-14,177,60,15.64,938.4,436.43,501.97,0.5349,5.0,542.93,0.5786,19,0.2111,3,3,0
USER_17635,2025-10-11,2025-10-03,2025-12-31,2025-12-24,2025-10-24,81,23,7.58,174.34,26.64,147.7,0.8472,4.0,278.53,1.5976,9,0.1,7,0,1
USER_17636,2025-09-19,2025-10-03,2025-12-31,2025-12-31,2025-10-16,103,39,6.76,263.64,113.66,149.98,0.5689,4.0,198.64,0.7535,12,0.1333,0,5,0
USER_17637,2025-09-01,2025-10-03,2025-12-31,2025-12-31,2025-10-04,121,114,5.56,633.84,612.06,21.78,0.0344,5.0,466.06,0.7353,28,0.3111,0,19,0
USER_17638,2023-10-29,2025-10-03,2025-12-31,2025-12-31,2025-10-05,794,90,20.8,1872.0,1436.84,435.16,0.2325,4.0,2378.18,1.2704,23,0.2556,0,7,0
USER_17639,2025-07-15,2025-10-03,2025-12-31,2025-12-31,2025-10-04,169,104,4.89,508.56,536.02,-27.46,-0.054,3.0,451.81,0.8884,32,0.3556,0,14,0
USER_17640,2023-12-14,2025-10-03,2025-12-31,2025-12-30,2025-10-03,748,62,,582.18,187.84,394.34,0.6774,3.0,533.0,0.9155,20,0.2222,1,9,0
USER_17641,2023-06-14,2025-10-03,2025-12-31,2025-12-21,2025-10-03,931,92,3.42,314.64,250.5,64.14,0.2039,1.0,251.78,0.8002,23,0.2556,10,10,0
USER_17642,2025-04-17,2025-10-03,2025-12-31,2025-12-22,2025-10-13,258,15,15.17,227.55,202.15,25.4,0.1116,3.0,281.34,1.2364,9,0.1,9,0,1
USER_17643,2024-06-30,2025-10-03,2025-12-31,2025-12-30,2025-10-03,549,68,,977.84,221.66,756.18,0.7733,1.0,689.12,0.7047,21,0.2333,1,11,0
USER_17644,2023-07-31,2025-10-03,2025-12-31,2025-12-26,2025-10-03,884,70,12.42,869.4,434.06,435.34,0.5007,1.0,809.86,0.9315,18,0.2,5,3,0
USER_17645,2023-01-06,2025-10-03,2025-12-31,2025-12-15,2025-10-05,1090,14,9.62,134.68,25.67,109.01,0.8094,1.0,175.55,1.3035,9,0.1,16,0,1
USER_17646,2025-04-14,2025-10-03,2025-12-31,2025-12-27,2025-10-03,261,62,4.93,305.66,90.39,215.27,0.7043,4.0,317.34,1.0382,18,0.2,4,4,0
USER_17647,2024-04-26,2025-10-03,2025-12-31,2025-12-31,2025-10-03,614,118,,4537.1,3894.06,643.04,0.1417,3.0,2366.43,0.5216,34,0.3778,0,5,0
USER_17648,2023-03-01,2025-10-03,2025-12-31,2025-12-24,2025-10-08,1036,38,11.1,421.8,322.28,99.52,0.2359,1.0,345.56,0.8193,13,0.1444,7,0,1
USER_17649,2025-01-23,2025-10-03,2025-12-31,2025-12-29,2025-10-03,342,76,14.99,1139.24,909.68,229.56,0.2015,3.0,1366.83,1.1998,21,0.2333,2,5,0
USER_17650,2023-05-26,2025-10-03,2025-12-31,2025-12-28,2025-10-06,950,70,8.09,566.3,545.94,20.36,0.036,4.0,804.86,1.4213,21,0.2333,3,8,0
USER_17651,2025-09-15,2025-10-03,2025-12-31,2025-12-25,2025-10-05,107,92,2.65,243.8,66.76,177.04,0.7262,4.0,261.62,1.0731,25,0.2778,6,0,1
USER_17652,2024-05-20,2025-10-03,2025-12-31,2025-12-25,2025-10-09,590,26,8.71,226.46,72.08,154.38,0.6817,1.0,152.34,0.6727,11,0.1222,6,0,1
USER_17653,2025-05-09,2025-10-03,2025-12-31,2025-12-30,2025-10-03,236,121,14.69,1777.49,826.06,951.43,0.5353,4.0,1257.61,0.7075,29,0.3222,1,28,0
USER_17654,2024-10-14,2025-10-03,2025-12-31,2025-12-31,2025-10-15,443,29,6.12,177.48,101.19,76.29,0.4299,3.0,179.96,1.014,8,0.0889,0,0,1
USER_17655,2025-09-11,2025-10-03,2025-12-31,2025-12-29,2025-10-03,111,134,8.53,1143.02,1176.57,-33.55,-0.0294,7.0,1097.77,0.9604,32,0.3556,2,4,0
USER_17656,2025-03-07,2025-10-03,2025-12-31,2025-12-28,2025-10-08,299,80,23.03,1842.4,1514.72,327.68,0.1779,0.0,0.0,0.0,22,0.2444,3,6,0
USER_17657,2025-03-28,2025-10-03,2025-12-31,2025-12-29,2025-10-03,278,61,13.18,803.98,173.44,630.54,0.7843,4.0,802.92,0.9987,22,0.2444,2,2,0
USER_17658,2024-04-27,2025-10-03,2025-12-31,2025-12-30,2025-10-09,613,57,7.47,425.79,207.78,218.01,0.512,1.0,291.86,0.6855,21,0.2333,1,5,0
USER_17659,2025-05-17,2025-10-03,2025-12-31,2025-12-05,2025-10-03,228,29,24.28,704.12,297.55,406.57,0.5774,1.0,516.82,0.734,14,0.1556,26,4,0
USER_17660,2024-08-08,2025-10-03,2025-12-31,2025-12-31,2025-10-05,510,48,11.75,564.0,475.02,88.98,0.1578,2.0,547.55,0.9708,17,0.1889,0,5,0
USER_17661,2023-09-11,2025-10-03,2025-12-31,2025-12-07,2025-10-09,842,16,12.89,206.24,57.73,148.51,0.7201,3.0,205.78,0.9978,4,0.0444,24,0,1
USER_17662,2023-07-30,2025-10-03,2025-12-31,2025-12-31,2025-10-03,885,86,10.27,883.22,854.91,28.31,0.0321,4.0,820.84,0.9294,22,0.2444,0,0,1
USER_17663,2021-09-20,2025-10-03,2025-12-31,2025-12-26,2025-10-05,1563,61,7.4,451.4,127.16,324.24,0.7183,8.0,357.77,0.7926,18,0.2,5,15,0
USER_17664,2025-02-23,2025-10-03,2025-12-31,2025-12-28,2025-10-18,311,28,8.94,250.32,238.36,11.96,0.0478,2.0,330.28,1.3194,11,0.1222,3,4,0
USER_17665,2024-01-03,2025-10-03,2025-12-31,2025-12-28,2025-10-07,728,49,5.18,253.82,223.41,30.41,0.1198,2.0,293.37,1.1558,17,0.1889,3,10,0
USER_17666,2023-08-27,2025-10-03,2025-12-31,2025-12-30,2025-10-04,857,92,4.56,419.52,52.62,366.9,0.8746,,,,25,0.2778,1,18,0
USER_17667,2025-05-24,2025-10-03,2025-12-31,2025-12-25,2025-10-06,221,48,10.66,511.68,139.48,372.2,0.7274,4.0,693.83,1.356,22,0.2444,6,9,0
USER_17668,2025-01-30,2025-10-03,2025-12-31,2025-12-24,2025-10-04,335,68,14.23,967.64,1067.84,-100.2,-0.1036,2.0,1255.67,1.2977,21,0.2333,7,4,0
USER_17669,2022-12-09,2025-10-03,2025-12-31,2025-12-30,2025-10-10,1118,40,7.3,292.0,179.08,112.92,0.3867,2.0,247.09,0.8462,14,0.1556,1,1,0
USER_17670,2025-08-20,2025-10-03,2025-12-31,2025-12-25,2025-10-07,133,27,12.04,325.08,281.34,43.74,0.1346,2.0,257.15,0.791,11,0.1222,6,0,1
USER_17671,2024-11-01,2025-10-03,2025-12-31,2025-12-30,2025-10-03,425,95,2.93,278.35,88.65,189.7,0.6815,4.0,323.4,1.1618,27,0.3,1,6,0
USER_17672,2022-09-23,2025-10-03,2025-12-31,2025-12-29,2025-10-03,1195,41,4.36,178.76,96.31,82.45,0.4612,4.0,196.88,1.1014,17,0.1889,2,0,1
USER_17673,2024-04-14,2025-10-03,2025-12-31,2025-12-11,2025-10-12,626,21,7.45,156.45,34.74,121.71,0.7779,3.0,224.55,1.4353,10,0.1111,20,7,0
USER_17674,2023-04-10,2025-10-03,2025-12-31,2025-12-29,2025-10-14,996,50,,401.5,73.52,327.98,0.8169,3.0,501.14,1.2482,17,0.1889,2,7,0
USER_17675,2024-11-17,2025-10-03,2025-12-31,2025-12-29,2025-10-06,409,69,20.92,1443.48,505.61,937.87,0.6497,3.0,1024.76,0.7099,21,0.2333,2,21,0
USER_17676,2024-07-03,2025-10-03,2025-12-31,2025-12-30,2025-10-16,546,69,17.24,1189.56,338.61,850.95,0.7153,3.0,1538.13,1.293,15,0.1667,1,3,0
USER_17677,2025-06-22,2025-10-03,2025-12-31,2025-12-30,2025-10-04,192,66,6.04,398.64,199.09,199.55,0.5006,5.0,472.91,1.1863,18,0.2,1,13,0
USER_17678,2025-04-26,2025-10-03,2025-12-31,2025-12-16,2025-10-18,249,21,21.23,445.83,284.06,161.77,0.3629,4.0,560.94,1.2582,9,0.1,15,0,1
USER_17679,2024-06-17,2025-10-03,2025-12-31,2025-12-30,2025-10-06,562,133,10.08,1340.64,405.66,934.98,0.6974,4.0,1257.97,0.9383,33,0.3667,1,13,0
USER_17680,2023-08-30,2025-10-03,2025-12-31,2025-12-31,2025-10-04,854,51,9.53,486.03,371.13,114.9,0.2364,3.0,279.07,0.5742,21,0.2333,0,20,0
USER_17681,2024-12-21,2025-10-03,2025-12-31,2025-12-30,2025-10-04,375,94,6.05,568.7,518.81,49.89,0.0877,5.0,462.68,0.8136,22,0.2444,1,20,0
USER_17682,2024-09-04,2025-10-03,2025-12-31,2025-12-26,2025-10-10,483,27,8.13,219.51,108.36,111.15,0.5064,4.0,218.94,0.9974,11,0.1222,5,2,0
USER_17683,2025-07-25,2025-10-03,2025-12-31,2025-12-28,2025-10-10,159,83,13.99,1161.17,1042.31,118.86,0.1024,3.0,862.78,0.743,22,0.2444,3,14,0
USER_17684,2025-06-15,2025-10-03,2025-12-31,2025-12-25,2025-10-14,199,64,5.29,338.56,123.55,215.01,0.6351,1.0,333.05,0.9837,18,0.2,6,10,0
USER_17685,2024-01-09,2025-10-03,2025-12-31,2025-12-28,2025-10-07,722,33,17.9,590.7,385.43,205.27,0.3475,1.0,714.96,1.2104,12,0.1333,3,5,0
USER_17686,2023-11-12,2025-10-03,2025-12-31,2025-12-29,2025-10-03,780,70,18.67,1306.9,1346.84,-39.94,-0.0306,11.0,1037.22,0.7936,17,0.1889,2,4,0
USER_17687,2024-10-06,2025-10-03,2025-12-31,2025-12-31,2025-10-06,451,109,12.18,1327.62,491.6,836.02,0.6297,3.0,1674.37,1.2612,28,0.3111,0,11,0
USER_17688,2024-11-25,2025-10-03,2025-12-31,2025-12-10,2025-10-20,401,7,,84.07,30.02,54.05,0.6429,2.0,84.68,1.0073,4,0.0444,21,0,1
USER_17689,2024-11-03,2025-10-03,2025-12-31,2025-12-27,2025-10-05,423,28,9.2,257.6,107.86,149.74,0.5813,1.0,175.35,0.6807,13,0.1444,4,1,0
USER_17690,2025-07-11,2025-10-03,2025-12-31,2025-12-25,2025-10-04,173,35,7.56,264.6,26.46,238.14,0.9,3.0,344.6,1.3023,15,0.1667,6,0,1
USER_17691,2023-05-11,2025-10-03,2025-12-31,2025-12-29,2025-10-07,965,80,6.66,532.8,377.6,155.2,0.2913,6.0,346.79,0.6509,21,0.2333,2,20,0
USER_17692,2025-03-16,2025-10-03,2025-12-31,2025-12-27,2025-10-04,290,89,23.65,2104.85,1498.09,606.76,0.2883,4.0,1621.97,0.7706,30,0.3333,4,12,0
USER_17693,2025-06-15,2025-10-03,2025-12-31,2025-12-30,2025-10-11,199,77,13.74,1057.98,355.59,702.39,0.6639,3.0,683.78,0.6463,21,0.2333,1,16,0
